node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,feat_name,score,mean,std,dist
0,adservice-0,pod,0.023805596,0.0,0.34144354,0.39711714,0.0,0.0,0.0,0.0,0.0605145,0.5639522,0.0,0.0,0.16939735,0.8460958,feat,0.0,0.38779830125000003,0.14678748279114062,0.3411415
0,adservice-0,pod,0.043376632,0.0014638698,0.49017915,0.57698953,2.4519812e-08,1.7648413e-09,1.7720364e-08,3.2716092e-09,0.081826,0.27530092,3.0944204e-08,3.6278852e-08,0.41512898,0.71210337,feat_mean,0.0,0.38779830125000003,0.14678748279114062,0.3411415
0,adservice-0,pod,0.026412789,1.6801543e-05,0.336004,0.37026653,2.3806502e-08,5.092812e-11,6.358892e-09,6.51598e-11,0.06370705,0.5778536,1.1922537e-08,4.1999204e-08,0.1590554,0.8697085,feat_pred,0.0,0.38779830125000003,0.14678748279114062,0.3411415
1,adservice-1,pod,0.021467915,0.0,0.20853686,0.2675805,0.0,0.0,0.0,0.0,0.5148274,0.64023906,0.0,0.0,0.82760763,0.68330586,feat,0.27629338751400045,0.6700404118819444,0.09666091598535252,0.6967472
1,adservice-1,pod,0.023275826,0.0015770261,0.120704904,0.13323706,3.1356976e-07,2.895224e-09,3.992272e-08,4.026703e-09,0.08177152,0.46573102,1.6647907e-07,4.9248825e-07,0.33349112,0.70640016,feat_mean,0.27629338751400045,0.6700404118819444,0.09666091598535252,0.6967472
1,adservice-1,pod,0.054667946,7.6551536e-05,0.22606692,0.25323,3.5389388e-07,3.9366705e-09,4.1985263e-08,2.3498952e-09,0.50382674,0.659218,1.771669e-07,4.9490603e-07,0.82685095,0.69042146,feat_pred,0.27629338751400045,0.6700404118819444,0.09666091598535252,0.6967472
2,adservice-2,pod,0.042805627,0.0,0.3119638,0.40616083,0.0,0.0,0.0,0.0,0.09223607,0.7438738,0.0,0.0,0.8323612,0.85199726,feat,0.0,0.7060357979097223,0.09464153751902397,0.63377404
2,adservice-2,pod,0.02824186,0.0016509774,0.15678991,0.17461517,3.8717727e-07,5.37925e-09,5.4904348e-08,8.067621e-09,0.09344688,0.53292406,2.1011483e-07,6.3688145e-07,0.34688675,0.7096812,feat_mean,0.0,0.7060357979097223,0.09464153751902397,0.63377404
2,adservice-2,pod,0.04195897,3.5275625e-05,0.31381857,0.39472985,3.2615387e-07,2.1622129e-09,6.3294785e-08,1.9224737e-09,0.08139973,0.7699973,1.3394114e-07,4.2356845e-07,0.84568405,0.8625552,feat_pred,0.0,0.7060357979097223,0.09464153751902397,0.63377404
3,adservice2-0,pod,0.04227971,0.0,0.88968503,0.9017775,0.0,0.0,0.0,0.0,0.015778247,0.7554941,0.0,0.0,0.8924769,0.13651602,feat,0.0,0.15800005470978276,0.11468597530133019,0.12964916
3,adservice2-0,pod,0.05461338,0.0012833313,0.9515158,0.94988453,1.8586452e-07,8.015716e-08,1.569348e-07,5.2183672e-08,0.06772024,0.6479136,1.3393932e-07,2.0488756e-07,0.9472545,0.47180745,feat_mean,0.0,0.15800005470978276,0.11468597530133019,0.12964916
