u,u_name,v,v_name,score_diff,score,score_counter
250,ts-train-service-HTTP GET /api/v1/trainservice/trains/byName/{name},23,ts-basic-service-HTTP GET /api/v1/trainservice/trains/byName/{name},10.697732284908144,10.697732284908144,0.0
29,ts-basic-service-HTTP POST /api/v1/trainservice/trains/byNames,18,ts-basic-service-BasicController.queryForTravels,15.440609314089311,16.73683235600972,1.2962230419204102
251,ts-train-service-HTTP POST /api/v1/trainservice/trains/byNames,29,ts-basic-service-HTTP POST /api/v1/trainservice/trains/byNames,23.473939096319878,23.473939096319878,0.0
18,ts-basic-service-BasicController.queryForTravels,25,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travels,6.027312690013965,6.027312690013965,0.0
23,ts-basic-service-HTTP GET /api/v1/trainservice/trains/byName/{name},17,ts-basic-service-BasicController.queryForTravel,7.85349269567758,7.9575819885672265,0.10408929288964719
275,ts-travel2-service-HTTP POST /api/v1/basicservice/basic/travel,283,ts-travel2-service-Travel2Controller.getTripAllDetailInfo,3.7906018164487567,3.7906018164487567,0.0
24,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travel,187,ts-preserve-service-HTTP POST /api/v1/basicservice/basic/travel,11.033017703094156,11.033017703094156,0.0
24,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travel,175,ts-preserve-other-service-HTTP POST /api/v1/basicservice/basic/travel,10.678448144271142,10.678448144271142,0.0
24,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travel,275,ts-travel2-service-HTTP POST /api/v1/basicservice/basic/travel,9.436562517464566,9.436562517464566,0.0
24,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travel,261,ts-travel-service-HTTP POST /api/v1/basicservice/basic/travel,7.223930588749059,7.223930588749059,0.0
276,ts-travel2-service-HTTP POST /api/v1/basicservice/basic/travels,284,ts-travel2-service-Travel2Controller.queryInfo,5.460722753139208,5.460722753139208,0.0
262,ts-travel-service-HTTP POST /api/v1/basicservice/basic/travels,271,ts-travel-service-TravelController.queryInfo,4.4007486307547845,4.4007486307547845,0.0
17,ts-basic-service-BasicController.queryForTravel,24,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travel,8.861287356310365,8.861287356310365,0.0
261,ts-travel-service-HTTP POST /api/v1/basicservice/basic/travel,270,ts-travel-service-TravelController.getTripAllDetailInfo,3.5637962983827403,3.5637962983827403,0.0
47,ts-contacts-service-Session.find contacts.entity.Contacts,44,ts-contacts-service-ContactsRepository.findById,5.166950518780345,5.201992839383177,0.035042320602831835
25,ts-basic-service-HTTP POST /api/v1/basicservice/basic/travels,276,ts-travel2-service-HTTP POST /api/v1/basicservice/basic/travels,8.377719803299444,8.377719803299444,0.0
