node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,feat_name,score,mean,std,dist
0,adservice-0,pod,0.042287968,0.0,0.49486852,0.5908525,0.0,0.0,0.0,0.0,0.038588647,0.10449338,0.0,0.0,0.2973609,0.60425025,feat,0.0,0.38779830125000003,0.14678748279114062,0.00950369
0,adservice-0,pod,0.043376632,0.0014638698,0.49017915,0.57698953,2.4519812e-08,1.7648413e-09,1.7720364e-08,3.2716092e-09,0.081826,0.27530092,3.0944204e-08,3.6278852e-08,0.41512898,0.71210337,feat_mean,0.0,0.38779830125000003,0.14678748279114062,0.00950369
0,adservice-0,pod,0.040546056,5.4353342e-05,0.49604458,0.5844673,5.6345767e-10,2.0753748e-12,3.357143e-10,3.5057322e-12,0.041167848,0.12651551,5.073279e-10,9.1452446e-10,0.29100543,0.60112303,feat_pred,0.0,0.38779830125000003,0.14678748279114062,0.00950369
1,adservice-1,pod,0.0076239537,0.0,0.02645564,0.019801617,0.0,0.0,0.0,0.0,0.03407213,0.26793212,0.0,0.0,0.008773327,0.58447564,feat,0.0,0.6700404118819444,0.09666091598535252,0.0
1,adservice-1,pod,0.023275826,0.0015770261,0.120704904,0.13323706,3.1356976e-07,2.895224e-09,3.992272e-08,4.026703e-09,0.08177152,0.46573102,1.6647907e-07,4.9248825e-07,0.33349112,0.70640016,feat_mean,0.0,0.6700404118819444,0.09666091598535252,0.0
1,adservice-1,pod,0.014055825,5.389176e-06,0.03726576,0.02675474,2.1456829e-07,4.846426e-10,1.2992791e-08,1.868649e-10,0.038701173,0.26839995,1.3977387e-07,4.226537e-07,0.03575704,0.5784013,feat_pred,0.0,0.6700404118819444,0.09666091598535252,0.0
2,adservice-2,pod,0.010461988,0.0,0.004909992,0.0005979538,0.0,0.0,0.0,0.0,0.0495339,0.43625158,0.0,0.0,0.0,0.59235984,feat,0.0,0.7060357979097223,0.09464153751902397,1.0653572e-06
2,adservice-2,pod,0.02824186,0.0016509774,0.15678991,0.17461517,3.8717727e-07,5.37925e-09,5.4904348e-08,8.067621e-09,0.09344688,0.53292406,2.1011483e-07,6.3688145e-07,0.34688675,0.7096812,feat_mean,0.0,0.7060357979097223,0.09464153751902397,1.0653572e-06
2,adservice-2,pod,0.014676626,5.017443e-06,0.027367434,0.01981977,8.075964e-07,1.8951576e-09,3.3533e-08,5.839809e-10,0.045582797,0.45919946,4.3416256e-07,1.5897908e-06,0.029735202,0.58891094,feat_pred,0.0,0.7060357979097223,0.09464153751902397,1.0653572e-06
3,adservice2-0,pod,0.03720252,0.0,0.9990374,0.9991894,0.0,0.0,0.0,0.0,0.020930562,0.46988547,0.0,0.0,0.9314803,0.29757035,feat,0.0,0.15800005470978276,0.11468597530133019,0.07781225
3,adservice2-0,pod,0.05461338,0.0012833313,0.9515158,0.94988453,1.8586452e-07,8.015716e-08,1.569348e-07,5.2183672e-08,0.06772024,0.6479136,1.3393932e-07,2.0488756e-07,0.9472545,0.47180745,feat_mean,0.0,0.15800005470978276,0.11468597530133019,0.07781225
3,adservice2-0,pod,0.030953992,0.00013006688,1.000971,1.009944,4.0893533e-09,2.967089e-11,2.6333145e-09,4.5291226e-11,0.019989597,0.4826085,1.4153361e-09,4.831827e-09,0.94859505,0.31026232,feat_pred,0.0,0.15800005470978276,0.11468597530133019,0.07781225
4,cartservice-0,pod,0.06513839,0.001381421,0.81026125,0.7964276,0.0,0.0,0.0,0.0,0.042920344,0.41739917,0.0,0.0,0.10337353,0.63314056,feat,0.0,0.25363416629734975,0.1798209152280336,0.08422513
4,cartservice-0,pod,0.076305166,0.0012758399,0.75118303,0.724778,9.89103e-09,8.5681484e-10,7.725449e-09,1.7103254e-09,0.104734935,0.53342986,1.3965522e-08,1.52695e-08,0.14026946,0.73124963,feat_mean,0.0,0.25363416629734975,0.1798209152280336,0.08422513
