node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,feat_name,score,mean,std,dist
0,adservice-hipstershop.adservice/getads,api,0.7057668,0.03601587,0.9001465,0.33950543,0.2967384,0.26856017,0.2164762,0.10512638,0.083117485,0.07690823,0.09272134,0.12961912,0.21948838,feat,0.0,0.08371667878104166,0.04135776942805827,0.031645525
0,adservice-hipstershop.adservice/getads,api,0.8151383,0.049485266,0.8351395,0.21884923,0.20943356,0.20997795,0.17356357,0.11076934,0.079072006,0.08366747,0.108448386,0.17708999,0.17205995,feat_mean,0.0,0.08371667878104166,0.04135776942805827,0.031645525
0,adservice-hipstershop.adservice/getads,api,0.7851297,0.038651746,0.8207363,0.24161561,0.22565925,0.22277789,0.1810482,0.10922666,0.077430144,0.076946884,0.09127343,0.13243912,0.12775509,feat_pred,0.0,0.08371667878104166,0.04135776942805827,0.031645525
1,cartservice-/hipstershop.CartService/AddItem,api,0.51180214,0.03011614,1.0,1.0,0.040377736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feat,0.0,0.10490504442717165,0.09014840396757572,0.04918802
1,cartservice-/hipstershop.CartService/AddItem,api,0.6441844,0.0027891954,1.0004474,0.98907214,0.057891168,0.018021692,0.0080829365,0.0011234886,0.0016398919,0.0028316292,0.010158832,0.02051201,0.015995368,feat_mean,0.0,0.10490504442717165,0.09014840396757572,0.04918802
1,cartservice-/hipstershop.CartService/AddItem,api,0.50085753,0.00020318662,1.049518,0.9924689,0.054047484,0.01449781,0.004900957,2.04189e-05,5.1530227e-05,0.00014087696,0.0019901614,0.007835392,0.0045308038,feat_pred,0.0,0.10490504442717165,0.09014840396757572,0.04918802
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.40568388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feat,0.0,0.11743947336613839,0.142539071650757,0.0048458558
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.59433144,0.09735501,0.015319157,0.01672567,0.012559614,0.0111083165,0.013999434,0.008571728,0.01802016,0.026978133,0.040759943,0.048195533,0.16319813,feat_mean,0.0,0.11743947336613839,0.142539071650757,0.0048458558
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.41440713,0.05143947,0.020165013,0.016203616,0.012252442,0.010257219,0.011707928,0.006312158,0.011834893,0.016330129,0.024702303,0.0273872,0.08286905,feat_pred,0.0,0.11743947336613839,0.142539071650757,0.0048458558
3,cartservice-/hipstershop.CartService/GetCart,api,0.6993646,0.18974681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40280858,feat,0.0,0.0869425618954241,0.10988187295704041,0.007888496
3,cartservice-/hipstershop.CartService/GetCart,api,0.81215394,0.27231058,0.0038057575,0.015371894,0.005121312,0.0042633913,0.0072037363,0.0042030015,0.010043176,0.024930993,0.070358716,0.23895109,0.41177747,feat_mean,0.0,0.0869425618954241,0.10988187295704041,0.007888496
3,cartservice-/hipstershop.CartService/GetCart,api,0.689657,0.11109622,0.006749795,0.00873066,0.007959371,0.0074677677,0.010576389,0.0066316244,0.014281738,0.02200093,0.036970094,0.04424438,0.24380882,feat_pred,0.0,0.0869425618954241,0.10988187295704041,0.007888496
4,cartservice-HGET,api,0.7141923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feat,0.0,0.09762632317960167,0.107270484361196,0.0
4,cartservice-HGET,api,0.82700604,0.11791,0.0013780213,0.0030052257,0.0020482133,0.0018842946,0.003259986,0.00233247,0.0057039703,0.011431284,0.02332047,0.029049579,0.28440583,feat_mean,0.0,0.09762632317960167,0.107270484361196,0.0
4,cartservice-HGET,api,0.7235036,0.06434347,0.0006158424,0.0021191388,0.0011773466,0.00096816773,0.0016648076,0.00079460227,0.0027775993,0.005652045,0.0113435425,0.012825574,0.14877215,feat_pred,0.0,0.09762632317960167,0.107270484361196,0.0
5,cartservice-HMSET,api,0.5663948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feat,0.0,0.07874013669484463,0.09942882160068668,0.03585506
5,cartservice-HMSET,api,0.70745564,0.03857972,0.0080688065,0.006474664,0.0040700333,0.00360466,0.0046437117,0.0032872467,0.0065786056,0.01065689,0.015061674,0.016903298,0.07684287,feat_mean,0.0,0.07874013669484463,0.09942882160068668,0.03585506
5,cartservice-HMSET,api,0.6026303,0.015630357,0.042009115,0.01515558,0.009389371,0.007952422,0.007647093,0.0047030416,0.0068220724,0.009056532,0.01035496,0.012934778,0.033792276,feat_pred,0.0,0.07874013669484463,0.09942882160068668,0.03585506
6,checkoutservice-hipstershop.CartService/EmptyCart,api,0.40568388,0.23804343,0.104779005,0.08186829,0.08348727,0.077771425,0.0797143,0.07163799,0.20231175,0.24508059,0.26782155,0.29754233,0.3055215,feat,0.0,0.15653688300813628,0.13271435685392605,0.032737523
