0,1,2,3,4,5,6,7
0.19744426,0.08656915,0.4544898,0.4543721,0.0,0.0,0.6329223,0.9113652
0.55826175,0.41187125,0.4832084,0.4831666,0.0,0.0,0.6629326,0.914045
0.3035067,0.16630003,0.60988057,0.60912585,0.0,0.0,0.73762554,0.9286928
0.34066057,0.25600475,0.61454535,0.6145047,0.0,0.0,0.35057908,0.8531105
0.3534403,0.25544277,0.5632799,0.5632231,0.0,0.0,0.3759396,0.8582556
0.16073525,0.091295436,0.09093957,0.09055951,0.0,0.0,0.36290258,0.8616626
0.1394134,0.07190667,0.38190642,0.3816702,0.0,0.0,0.23270662,0.8444918
0.31124246,0.20935518,0.3672942,0.36716804,0.0,0.0,0.34662864,0.8590622
0.19726431,0.12642251,0.3143845,0.31432766,0.0,0.0,0.37678427,0.86009264
0.680238,0.660952,0.5575499,0.5575287,0.0,0.0,0.79642546,0.8252661
0.45300302,0.3474142,0.528997,0.5286038,0.0,0.0,0.52387506,0.87946737
0.6491831,0.572536,0.6613466,0.66124815,0.0,0.0,0.74520564,0.8018608
0.73508066,0.69734156,0.61648226,0.61640537,0.0,0.0,0.8223376,0.810332
0.18516508,0.106587954,0.5608456,0.5605462,0.0,0.0,0.24600011,0.8206752
0.47450048,0.31488502,0.8253984,0.8252747,0.0,0.0,0.36783,0.8960908
0.24588645,0.1656342,0.5801876,0.5797378,0.0,0.0,0.44261503,0.8663475
0.4598835,0.35753277,0.42628378,0.4262368,0.0,0.0,0.33611616,0.8465867
0.31186813,0.17233552,0.2073496,0.20657983,0.0,0.0,0.7200728,0.92794406
0.25548485,0.15924019,0.29951304,0.29884383,0.0,0.0,0.52041936,0.8666016
0.0,0.0,0.0,0.0,0.0,0.0,0.69113916,0.9240832
0.20726442,0.12782735,0.760978,0.7608918,0.0,0.0,0.12764439,0.85958695
0.33700377,0.23129103,0.71064526,0.71057826,0.0,0.0,0.34122595,0.864301
0.21408747,0.12961026,0.5406013,0.5403471,0.0,0.0,0.25290477,0.8197752
0.12876526,0.062429164,0.020591363,0.020465957,0.0,0.0,0.32059306,0.82506865
0.26951453,0.16444992,0.5384689,0.5378173,0.0,0.0,0.4614033,0.8696829
0.57731915,0.4236756,0.8108275,0.8107099,0.0,0.0,0.72325814,0.91884786
0.25283277,0.16639349,0.60558355,0.6054972,0.0,0.0,0.31635138,0.8255258
0.15295276,0.08584247,0.039001547,0.03886537,0.0,0.0,0.29792982,0.82535714
