node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,feat_name,score,mean,std,dist
0,adservice-0,pod,0.04729147,0.0,0.49225402,0.59287405,0.0,0.0,0.0,0.0,0.026973087,0.08044696,0.0,0.0,0.28231525,0.5584908,feat,0.0,0.38779830125000003,0.14678748279114062,0.010103082
0,adservice-0,pod,0.043376632,0.0014638698,0.49017915,0.57698953,2.4519812e-08,1.7648413e-09,1.7720364e-08,3.2716092e-09,0.081826,0.27530092,3.0944204e-08,3.6278852e-08,0.41512898,0.71210337,feat_mean,0.0,0.38779830125000003,0.14678748279114062,0.010103082
0,adservice-0,pod,0.040844813,5.607956e-05,0.4935086,0.58652824,3.673447e-10,1.3555663e-12,2.2739709e-10,2.2796882e-12,0.03507198,0.11267805,3.3903982e-10,5.949132e-10,0.27526695,0.5550956,feat_pred,0.0,0.38779830125000003,0.14678748279114062,0.010103082
1,adservice-1,pod,0.010129031,0.0,0.020192146,0.01604557,0.0,0.0,0.0,0.0,0.26923966,0.42780018,0.0,0.0,0.0,0.56124425,feat,0.0,0.6700404118819444,0.09666091598535252,0.16141844
1,adservice-1,pod,0.023275826,0.0015770261,0.120704904,0.13323706,3.1356976e-07,2.895224e-09,3.992272e-08,4.026703e-09,0.08177152,0.46573102,1.6647907e-07,4.9248825e-07,0.33349112,0.70640016,feat_mean,0.0,0.6700404118819444,0.09666091598535252,0.16141844
1,adservice-1,pod,0.028397892,2.0462214e-05,0.03256618,0.022517642,5.932148e-07,2.3494606e-09,2.552297e-08,7.2448547e-10,0.24310867,0.45245785,4.190136e-07,1.2533216e-06,0.030046398,0.56022525,feat_pred,0.0,0.6700404118819444,0.09666091598535252,0.16141844
2,adservice-2,pod,0.0069525177,0.0,0.0027070045,0.00574255,0.0,0.0,0.0,0.0,0.03792221,0.37200755,0.0,0.0,0.0,0.5573374,feat,0.0,0.7060357979097223,0.09464153751902397,8.584787e-07
2,adservice-2,pod,0.02824186,0.0016509774,0.15678991,0.17461517,3.8717727e-07,5.37925e-09,5.4904348e-08,8.067621e-09,0.09344688,0.53292406,2.1011483e-07,6.3688145e-07,0.34688675,0.7096812,feat_mean,0.0,0.7060357979097223,0.09464153751902397,8.584787e-07
2,adservice-2,pod,0.0126884505,4.395441e-06,0.028141012,0.02034743,7.25143e-07,1.6352524e-09,3.1056224e-08,5.031725e-10,0.03777638,0.40681404,3.7761404e-07,1.4080551e-06,0.030213505,0.55059093,feat_pred,0.0,0.7060357979097223,0.09464153751902397,8.584787e-07
3,adservice2-0,pod,0.04599749,0.0,0.99715674,0.9987898,0.0,0.0,0.0,0.0,0.045945134,0.5045377,0.0,0.0,0.9314803,0.5546593,feat,0.0,0.15800005470978276,0.11468597530133019,0.11486255
3,adservice2-0,pod,0.05461338,0.0012833313,0.9515158,0.94988453,1.8586452e-07,8.015716e-08,1.569348e-07,5.2183672e-08,0.06772024,0.6479136,1.3393932e-07,2.0488756e-07,0.9472545,0.47180745,feat_mean,0.0,0.15800005470978276,0.11468597530133019,0.11486255
3,adservice2-0,pod,0.046104502,0.00018666139,1.0032737,1.0114274,5.123195e-09,3.5131103e-11,3.76039e-09,7.027283e-11,0.035918545,0.5177704,2.4317184e-09,6.5524417e-09,0.9547001,0.55348706,feat_pred,0.0,0.15800005470978276,0.11468597530133019,0.11486255
4,cartservice-0,pod,0.046602838,0.0,0.79949045,0.7802535,0.0,0.0,0.0,0.0,0.03562443,0.32424974,0.0,0.0,0.16429257,0.60042983,feat,0.0,0.25363416629734975,0.1798209152280336,0.07270038
4,cartservice-0,pod,0.076305166,0.0012758399,0.75118303,0.724778,9.89103e-09,8.5681484e-10,7.725449e-09,1.7103254e-09,0.104734935,0.53342986,1.3965522e-08,1.52695e-08,0.14026946,0.73124963,feat_mean,0.0,0.25363416629734975,0.1798209152280336,0.07270038
4,cartservice-0,pod,0.04986745,0.00011562063,0.8072738,0.75637084,4.0300543e-10,1.2162743e-12,3.3748948e-10,2.8526363e-12,0.037012372,0.3433617,3.0891073e-10,7.1708095e-10,0.17404908,0.6014635,feat_pred,0.0,0.25363416629734975,0.1798209152280336,0.07270038
5,cartservice-1,pod,0.042338192,0.0,0.8675199,0.8558874,0.0,0.0,0.0,0.0,0.032874975,0.3664838,0.0,0.0,0.7590424,0.60908085,feat,0.0,0.24162520372074808,0.18009567967279536,0.0072062016
5,cartservice-1,pod,0.07303453,0.0014954612,0.88010144,0.84958017,1.7310356e-08,4.56166e-10,1.2238825e-08,1.2025239e-09,0.106184915,0.5309437,1.4177289e-08,2.4307234e-08,0.7556536,0.74659896,feat_mean,0.0,0.24162520372074808,0.18009567967279536,0.0072062016
5,cartservice-1,pod,0.042065375,0.00012879903,0.8595987,0.8483115,5.6648273e-09,3.3367895e-11,3.8445167e-09,6.364783e-11,0.036348775,0.39910725,3.1261007e-09,7.70479e-09,0.7628598,0.6081057,feat_pred,0.0,0.24162520372074808,0.18009567967279536,0.0072062016
6,cartservice-2,pod,0.041043103,0.0,0.83688766,0.8353804,0.0,0.0,0.0,0.0,0.03094108,0.48690313,0.0,0.0,0.78933746,0.5988836,feat,0.0,0.22672972965385246,0.12122355315234677,0.0
6,cartservice-2,pod,0.0727545,0.0006714743,0.8598767,0.8467343,1.7857396e-08,2.1953953e-10,1.0500033e-08,4.8459436e-10,0.09046531,0.5893279,1.13356124e-08,2.4693664e-08,0.8029556,0.7278135,feat_mean,0.0,0.22672972965385246,0.12122355315234677,0.0
6,cartservice-2,pod,0.039902966,0.00011728448,0.8261399,0.8208028,1.1568973e-08,7.065048e-11,6.809589e-09,1.2222032e-10,0.03458006,0.50084054,5.5198455e-09,1.5293724e-08,0.7956487,0.5966,feat_pred,0.0,0.22672972965385246,0.12122355315234677,0.0
7,cartservice2-0,pod,0.03526533,0.0,0.9209534,0.82288975,0.0,0.0,0.0,0.0,0.056902714,0.5855899,0.0,0.0,0.76480556,0.61631805,feat,0.013780002048086088,0.1005434403972692,0.14780688006001386,0.10258022
7,cartservice2-0,pod,0.09655125,0.041482907,0.9406961,0.87956643,2.3166368e-08,1.1069784e-09,1.8991543e-08,2.9035025e-09,0.08363521,0.5941587,2.0502602e-08,2.9903457e-08,0.78578407,0.5137717,feat_mean,0.013780002048086088,0.1005434403972692,0.14780688006001386,0.10258022
7,cartservice2-0,pod,0.047515836,0.00020617257,0.9276552,0.7853134,1.8592402e-08,1.3369057e-10,1.1995894e-08,2.4606114e-10,0.045905426,0.59628135,9.629067e-09,2.5524141e-08,0.7702338,0.61632997,feat_pred,0.013780002048086088,0.1005434403972692,0.14780688006001386,0.10258022
