u,u_name,v,v_name,score_diff,score,score_counter
265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,3.7207766377539118,3.7207766377539118,0.0
90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,80,ts-gateway-service-/*,2.561810121330542,5.004507341445614,2.4426972201150723
24,ts-travel-service-64469b5b48-zbwtm,268,ts-travel-service-Transaction.commit,25.21814790465091,25.21814790465091,0.0
24,ts-travel-service-64469b5b48-zbwtm,267,ts-travel-service-SELECT ts.trip,25.21623986211379,25.21623986211379,0.0
24,ts-travel-service-64469b5b48-zbwtm,265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,0.2911328189488671,4.97803602683688,4.686903207888013
86,ts-gateway-service-HTTP POST /api/v1/inside_pay_service/inside_payment,80,ts-gateway-service-/*,0.47078005296666436,5.004507341445614,4.53372728847895
84,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/execute/{orderId},80,ts-gateway-service-/*,-0.11976442003062537,5.004507341445614,5.12427176147624
89,ts-gateway-service-HTTP POST /api/v1/travel2service/trips/left,80,ts-gateway-service-/*,0.11772382600180897,5.004507341445614,4.886783515443805
81,ts-gateway-service-FilteringWebHandler.handle,80,ts-gateway-service-/*,1.9182908328402166,5.004507341445614,3.0862165086053976
88,ts-gateway-service-HTTP POST /api/v1/preserveservice/preserve,80,ts-gateway-service-/*,-0.20192679390919732,5.004507341445614,5.206434135354812
87,ts-gateway-service-HTTP POST /api/v1/preserveotherservice/preserveOther,80,ts-gateway-service-/*,-0.1394751362998674,5.004507341445614,5.143982477745482
82,ts-gateway-service-HTTP GET /api/v1/cancelservice/cancel/{orderId}/{loginId},80,ts-gateway-service-/*,0.028393580954830355,5.004507341445614,4.976113760490784
91,ts-gateway-service-HTTP POST /api/v1/users/login,80,ts-gateway-service-/*,0.003098301159217165,5.004507341445614,5.001409040286397
83,ts-gateway-service-HTTP GET /api/v1/executeservice/execute/collected/{orderId},80,ts-gateway-service-/*,0.03891953284567595,5.004507341445614,4.965587808599938
85,ts-gateway-service-HTTP GET /api/v1/foodservice/foods/{date}/{startStation}/{endStation}/{tripId},80,ts-gateway-service-/*,0.0075796148052846846,5.004507341445614,4.99692772664033
9,ts-gateway-service-6f6cfc45b-m2jwn,80,ts-gateway-service-/*,0.008464910096766864,5.004507341445614,4.996042431348847
9,ts-gateway-service-6f6cfc45b-m2jwn,90,ts-gateway-service-HTTP POST /api/v1/travelservice/trips/left,-0.05002021331329365,3.7207766377539118,3.7707968510672054
271,ts-travel-service-TravelController.queryInfo,265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,4.97803602683688,4.97803602683688,0.0
258,ts-travel-service-BasicErrorController.error,265,ts-travel-service-HTTP POST /api/v1/travelservice/trips/left,-0.008955310113999637,4.97803602683688,4.986991336950879
