node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,feat_name,score,mean,std,dist
0,adservice-hipstershop.adservice/getads,api,0.708241,0.03049457,0.86165416,0.30231977,0.2558179,0.23011613,0.2164762,0.12433815,0.083117485,0.07871938,0.10218489,0.16787636,0.12887856,feat,0.0,0.08371667878104166,0.04135776942805827,0.0601385
0,adservice-hipstershop.adservice/getads,api,0.8151383,0.049485266,0.8351395,0.21884923,0.20943356,0.20997795,0.17356357,0.11076934,0.079072006,0.08366747,0.108448386,0.17708999,0.17205995,feat_mean,0.0,0.08371667878104166,0.04135776942805827,0.0601385
0,adservice-hipstershop.adservice/getads,api,0.73474574,0.04143838,0.8250571,0.26940984,0.23551513,0.2214715,0.17977743,0.12273564,0.08702853,0.0853417,0.09470949,0.11272411,0.11003103,feat_pred,0.0,0.08371667878104166,0.04135776942805827,0.0601385
1,cartservice-/hipstershop.CartService/AddItem,api,0.51180214,0.065534115,1.0,1.0,0.040377736,0.0,0.0,0.0,0.0,0.0,0.0,0.03635484,0.1392442,feat,0.0,0.10490504442717165,0.09014840396757572,0.08733468
1,cartservice-/hipstershop.CartService/AddItem,api,0.6441844,0.0027891954,1.0004474,0.98907214,0.057891168,0.018021692,0.0080829365,0.0011234886,0.0016398919,0.0028316292,0.010158832,0.02051201,0.015995368,feat_mean,0.0,0.10490504442717165,0.09014840396757572,0.08733468
1,cartservice-/hipstershop.CartService/AddItem,api,0.5359946,0.0015765476,1.0627576,1.0067651,0.10817517,0.03993122,0.018040176,0.00025480206,0.00050366565,0.0012320904,0.010719915,0.038489357,0.016760621,feat_pred,0.0,0.10490504442717165,0.09014840396757572,0.08733468
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.43524122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feat,0.7484543601482399,0.11743947336613839,0.142539071650757,0.22412346
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.59433144,0.09735501,0.015319157,0.01672567,0.012559614,0.0111083165,0.013999434,0.008571728,0.01802016,0.026978133,0.040759943,0.048195533,0.16319813,feat_mean,0.7484543601482399,0.11743947336613839,0.142539071650757,0.22412346
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.48026225,0.2514754,0.012562541,0.030297732,0.023866832,0.021894038,0.033335425,0.023728132,0.04739211,0.07181548,0.10903209,0.12392719,0.27354658,feat_pred,0.7484543601482399,0.11743947336613839,0.142539071650757,0.22412346
3,cartservice-/hipstershop.CartService/GetCart,api,0.7064621,0.27240315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668233,feat,0.0,0.0869425618954241,0.10988187295704041,0.0633192
3,cartservice-/hipstershop.CartService/GetCart,api,0.81215394,0.27231058,0.0038057575,0.015371894,0.005121312,0.0042633913,0.0072037363,0.0042030015,0.010043176,0.024930993,0.070358716,0.23895109,0.41177747,feat_mean,0.0,0.0869425618954241,0.10988187295704041,0.0633192
3,cartservice-/hipstershop.CartService/GetCart,api,0.75953335,0.29678997,0.0033852463,0.011577369,0.008847199,0.008353858,0.014636313,0.0097765215,0.025556797,0.04643832,0.08405922,0.10906601,0.4607899,feat_pred,0.0,0.0869425618954241,0.10988187295704041,0.0633192
4,cartservice-HGET,api,0.7206417,0.2616101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50003284,feat,0.0,0.09762632317960167,0.107270484361196,0.0
4,cartservice-HGET,api,0.82700604,0.11791,0.0013780213,0.0030052257,0.0020482133,0.0018842946,0.003259986,0.00233247,0.0057039703,0.011431284,0.02332047,0.029049579,0.28440583,feat_mean,0.0,0.09762632317960167,0.107270484361196,0.0
4,cartservice-HGET,api,0.7702713,0.0869634,0.00041932697,0.0019500755,0.0010393554,0.0008568117,0.0015913923,0.0007611973,0.0029007613,0.006332334,0.0135328155,0.015865974,0.1948963,feat_pred,0.0,0.09762632317960167,0.107270484361196,0.0
5,cartservice-HMSET,api,0.57440746,0.41250548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56639326,feat,0.0,0.07874013669484463,0.09942882160068668,0.013780794
5,cartservice-HMSET,api,0.70745564,0.03857972,0.0080688065,0.006474664,0.0040700333,0.00360466,0.0046437117,0.0032872467,0.0065786056,0.01065689,0.015061674,0.016903298,0.07684287,feat_mean,0.0,0.07874013669484463,0.09942882160068668,0.013780794
5,cartservice-HMSET,api,0.64409125,0.019323433,0.019742219,0.012431623,0.007185638,0.0059434185,0.006287283,0.0038147415,0.00627174,0.008621988,0.009794253,0.012125332,0.037580296,feat_pred,0.0,0.07874013669484463,0.09942882160068668,0.013780794
