node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,feat_name,score,mean,std,dist
0,adservice-0,pod,0.060207482,0.0,0.5681853,0.6741302,0.0,0.0,0.0,0.0,0.32676712,0.3082714,0.0,0.0,0.5885854,0.89530945,feat,0.0,0.38779830125000003,0.14678748279114062,0.36821982
0,adservice-0,pod,0.043376632,0.0014638698,0.49017915,0.57698953,2.4519812e-08,1.7648413e-09,1.7720364e-08,3.2716092e-09,0.081826,0.27530092,3.0944204e-08,3.6278852e-08,0.41512898,0.71210337,feat_mean,0.0,0.38779830125000003,0.14678748279114062,0.36821982
0,adservice-0,pod,0.06639337,0.00013610872,0.5676187,0.67260355,8.682594e-09,5.345443e-11,3.8811936e-09,8.920962e-11,0.30566055,0.31915456,7.0997723e-09,1.3805137e-08,0.59765923,0.8980464,feat_pred,0.0,0.38779830125000003,0.14678748279114062,0.36821982
1,adservice-1,pod,0.02830634,0.0,0.24791908,0.26860714,0.0,0.0,0.0,0.0,0.0810475,0.41049385,0.0,0.0,0.341022,0.8898307,feat,0.0,0.6700404118819444,0.09666091598535252,0.2637334
1,adservice-1,pod,0.023275826,0.0015770261,0.120704904,0.13323706,3.1356976e-07,2.895224e-09,3.992272e-08,4.026703e-09,0.08177152,0.46573102,1.6647907e-07,4.9248825e-07,0.33349112,0.70640016,feat_mean,0.0,0.6700404118819444,0.09666091598535252,0.2637334
1,adservice-1,pod,0.029831804,1.243084e-05,0.233335,0.25386396,3.6685773e-08,1.1777175e-10,7.2108484e-09,1.12679505e-10,0.085587725,0.438967,2.1668379e-08,5.9502042e-08,0.35484073,0.91086423,feat_pred,0.0,0.6700404118819444,0.09666091598535252,0.2637334
2,adservice-2,pod,0.01897307,0.0,0.20855927,0.19219685,0.0,0.0,0.0,0.0,0.108274415,0.46895397,0.0,0.0,0.37221313,0.89504457,feat,0.0,0.7060357979097223,0.09464153751902397,0.21788421
2,adservice-2,pod,0.02824186,0.0016509774,0.15678991,0.17461517,3.8717727e-07,5.37925e-09,5.4904348e-08,8.067621e-09,0.09344688,0.53292406,2.1011483e-07,6.3688145e-07,0.34688675,0.7096812,feat_mean,0.0,0.7060357979097223,0.09464153751902397,0.21788421
2,adservice-2,pod,0.027718939,1.04126775e-05,0.19745474,0.19735587,8.163332e-08,2.8646727e-10,1.2625657e-08,2.3166503e-10,0.10815101,0.48910555,4.5844317e-08,1.3122504e-07,0.39861065,0.915621,feat_pred,0.0,0.7060357979097223,0.09464153751902397,0.21788421
3,adservice2-0,pod,0.044220995,0.0,0.9542984,0.94432986,0.0,0.0,0.0,0.0,0.011194609,0.61127996,0.0,0.0,0.8842186,0.6201637,feat,0.0,0.15800005470978276,0.11468597530133019,0.1489827
3,adservice2-0,pod,0.05461338,0.0012833313,0.9515158,0.94988453,1.8586452e-07,8.015716e-08,1.569348e-07,5.2183672e-08,0.06772024,0.6479136,1.3393932e-07,2.0488756e-07,0.9472545,0.47180745,feat_mean,0.0,0.15800005470978276,0.11468597530133019,0.1489827
