node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,feat_name,score,mean,std,dist
0,adservice-0,pod,0.05467392,0.0,0.53062296,0.62059546,0.0,0.0,0.0,0.0,0.048685264,0.59120774,0.0,0.0,0.56665087,0.62428147,feat,0.0,0.38779830125000003,0.14678748279114062,0.3629822
0,adservice-0,pod,0.043376632,0.0014638698,0.49017915,0.57698953,2.4519812e-08,1.7648413e-09,1.7720364e-08,3.2716092e-09,0.081826,0.27530092,3.0944204e-08,3.6278852e-08,0.41512898,0.71210337,feat_mean,0.0,0.38779830125000003,0.14678748279114062,0.3629822
0,adservice-0,pod,0.038602974,6.681811e-05,0.52080953,0.60018396,4.9282093e-08,2.8314495e-10,1.7274154e-08,3.4327918e-10,0.04224588,0.6008199,2.0633918e-08,6.643619e-08,0.571069,0.6219879,feat_pred,0.0,0.38779830125000003,0.14678748279114062,0.3629822
1,adservice-1,pod,0.007565072,0.0,0.29282665,0.37993622,0.0,0.0,0.0,0.0,0.03783603,0.57092345,0.0,0.0,0.93880033,0.61563444,feat,0.381536581560411,0.6700404118819444,0.09666091598535252,0.7069201
1,adservice-1,pod,0.023275826,0.0015770261,0.120704904,0.13323706,3.1356976e-07,2.895224e-09,3.992272e-08,4.026703e-09,0.08177152,0.46573102,1.6647907e-07,4.9248825e-07,0.33349112,0.70640016,feat_mean,0.381536581560411,0.6700404118819444,0.09666091598535252,0.7069201
1,adservice-1,pod,0.020297378,1.6905613e-05,0.2951019,0.37136406,4.3580866e-07,2.7106264e-09,7.4292835e-08,1.939282e-09,0.03410201,0.5802805,1.3137755e-07,5.072584e-07,0.9655478,0.6056254,feat_pred,0.381536581560411,0.6700404118819444,0.09666091598535252,0.7069201
2,adservice-2,pod,0.012456331,0.0,0.32160258,0.42670202,0.0,0.0,0.0,0.0,0.0649115,0.75099117,0.0,0.0,0.94119215,0.6229922,feat,0.20819148190580655,0.7060357979097223,0.09464153751902397,0.72573936
2,adservice-2,pod,0.02824186,0.0016509774,0.15678991,0.17461517,3.8717727e-07,5.37925e-09,5.4904348e-08,8.067621e-09,0.09344688,0.53292406,2.1011483e-07,6.3688145e-07,0.34688675,0.7096812,feat_mean,0.20819148190580655,0.7060357979097223,0.09464153751902397,0.72573936
2,adservice-2,pod,0.02464478,2.4415602e-05,0.32708105,0.4147164,6.1450135e-07,4.200158e-09,1.03969235e-07,3.0607288e-09,0.044211302,0.77478456,1.712235e-07,7.154724e-07,0.9645869,0.6166529,feat_pred,0.20819148190580655,0.7060357979097223,0.09464153751902397,0.72573936
3,adservice2-0,pod,0.04641221,0.0,0.92760646,0.9406043,0.0,0.0,0.0,0.0,0.019037057,0.76057565,0.0,0.0,0.9314803,0.14878519,feat,0.0,0.15800005470978276,0.11468597530133019,0.1362483
3,adservice2-0,pod,0.05461338,0.0012833313,0.9515158,0.94988453,1.8586452e-07,8.015716e-08,1.569348e-07,5.2183672e-08,0.06772024,0.6479136,1.3393932e-07,2.0488756e-07,0.9472545,0.47180745,feat_mean,0.0,0.15800005470978276,0.11468597530133019,0.1362483
3,adservice2-0,pod,0.03209324,0.00013448938,0.92650133,0.9389337,2.6589499e-08,3.201783e-10,1.1568818e-08,2.8069566e-10,0.016707314,0.78414536,5.68367e-09,2.7967362e-08,0.94937617,0.15980507,feat_pred,0.0,0.15800005470978276,0.11468597530133019,0.1362483
4,cartservice-0,pod,0.030650571,0.0,0.3850366,0.38523078,0.0,0.0,0.0,0.0,0.038236246,0.3629378,0.0,0.0,0.07616019,0.6576181,feat,0.0,0.25363416629734975,0.1798209152280336,2.0579245e-08
4,cartservice-0,pod,0.076305166,0.0012758399,0.75118303,0.724778,9.89103e-09,8.5681484e-10,7.725449e-09,1.7103254e-09,0.104734935,0.53342986,1.3965522e-08,1.52695e-08,0.14026946,0.73124963,feat_mean,0.0,0.25363416629734975,0.1798209152280336,2.0579245e-08
4,cartservice-0,pod,0.024324596,3.595716e-05,0.39119375,0.36384976,1.868362e-08,4.4945367e-11,6.5837105e-09,6.155372e-11,0.040483452,0.39449337,1.0418676e-08,3.3875835e-08,0.09325893,0.65756404,feat_pred,0.0,0.25363416629734975,0.1798209152280336,2.0579245e-08
5,cartservice-1,pod,0.04651154,0.0,0.83726674,0.803198,0.0,0.0,0.0,0.0,0.0487285,0.5931007,0.0,0.0,0.75453925,0.67196614,feat,0.0,0.24162520372074808,0.18009567967279536,0.07331878
5,cartservice-1,pod,0.07303453,0.0014954612,0.88010144,0.84958017,1.7310356e-08,4.56166e-10,1.2238825e-08,1.2025239e-09,0.106184915,0.5309437,1.4177289e-08,2.4307234e-08,0.7556536,0.74659896,feat_mean,0.0,0.24162520372074808,0.18009567967279536,0.07331878
5,cartservice-1,pod,0.05032483,0.00016635457,0.8321755,0.7779241,2.0936481e-08,1.423221e-10,1.2311374e-08,2.5291985e-10,0.045997024,0.6042099,1.0802222e-08,2.8568458e-08,0.75842965,0.677174,feat_pred,0.0,0.24162520372074808,0.18009567967279536,0.07331878
6,cartservice-2,pod,0.01756149,0.0,0.77347666,0.7080833,0.0,0.0,0.0,0.0,0.046217624,0.67444307,0.0,0.0,0.79426694,0.65713,feat,0.0,0.22672972965385246,0.12122355315234677,0.10019207
6,cartservice-2,pod,0.0727545,0.0006714743,0.8598767,0.8467343,1.7857396e-08,2.1953953e-10,1.0500033e-08,4.8459436e-10,0.09046531,0.5893279,1.13356124e-08,2.4693664e-08,0.8029556,0.7278135,feat_mean,0.0,0.22672972965385246,0.12122355315234677,0.10019207
6,cartservice-2,pod,0.0362957,0.00010084964,0.76333755,0.66852224,6.011164e-08,3.8338094e-10,2.7591073e-08,5.7814914e-10,0.043818843,0.68951994,2.5636067e-08,8.0290654e-08,0.79755765,0.66089505,feat_pred,0.0,0.22672972965385246,0.12122355315234677,0.10019207
7,cartservice2-0,pod,0.00456906,0.0,0.79813015,0.7515285,0.0,0.0,0.0,0.0,0.006628316,0.0024183095,0.0,0.0,0.7838793,0.33381444,feat,0.0,0.1005434403972692,0.14780688006001386,0.0
