node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,feat_name,score,mean,std,dist
0,adservice-0,pod,0.47941738,0.1698767,0.84425616,0.8143661,0.0,0.0,0.0,0.0,0.0864654,0.48497653,0.0,0.0,0.8745055,0.89530945,feat,3.2393774063121232,0.38779830125000003,0.14678748279114062,0.86329836
0,adservice-0,pod,0.043376632,0.0014638698,0.49017915,0.57698953,2.4519812e-08,1.7648413e-09,1.7720364e-08,3.2716092e-09,0.081826,0.27530092,3.0944204e-08,3.6278852e-08,0.41512898,0.71210337,feat_mean,3.2393774063121232,0.38779830125000003,0.14678748279114062,0.86329836
0,adservice-0,pod,0.5635926,0.024012519,0.8712438,0.6343361,4.1759883e-08,2.0395772e-09,5.0661477e-08,4.785281e-09,0.08520895,0.5070392,8.102864e-08,5.7283053e-08,0.91414213,0.8635098,feat_pred,3.2393774063121232,0.38779830125000003,0.14678748279114062,0.86329836
1,adservice-1,pod,0.45996475,0.35558668,0.7355671,0.5434756,0.0,0.0,0.0,0.0,0.08438434,0.6547925,0.0,0.0,0.7790704,0.8914083,feat,4.328048755239039,0.6700404118819444,0.09666091598535252,1.0883936
1,adservice-1,pod,0.023275826,0.0015770261,0.120704904,0.13323706,3.1356976e-07,2.895224e-09,3.992272e-08,4.026703e-09,0.08177152,0.46573102,1.6647907e-07,4.9248825e-07,0.33349112,0.70640016,feat_mean,4.328048755239039,0.6700404118819444,0.09666091598535252,1.0883936
1,adservice-1,pod,0.5735252,0.07321123,0.8422532,0.39442274,1.868414e-06,1.5274897e-07,2.0251925e-06,3.1213966e-07,0.07329951,0.66946757,3.6144481e-06,2.5456018e-06,0.80307007,0.86712277,feat_pred,4.328048755239039,0.6700404118819444,0.09666091598535252,1.0883936
2,adservice-2,pod,0.58986664,0.20423219,0.7809398,0.69995356,0.0,0.0,0.0,0.0,0.11835916,0.7077793,0.0,0.0,0.81685925,0.8918661,feat,4.647801300880486,0.7060357979097223,0.09464153751902397,1.1459109
2,adservice-2,pod,0.02824186,0.0016509774,0.15678991,0.17461517,3.8717727e-07,5.37925e-09,5.4904348e-08,8.067621e-09,0.09344688,0.53292406,2.1011483e-07,6.3688145e-07,0.34688675,0.7096812,feat_mean,4.647801300880486,0.7060357979097223,0.09464153751902397,1.1459109
2,adservice-2,pod,0.6897341,0.04061284,0.8141099,0.53348994,1.5695429e-07,1.0216245e-08,1.6182231e-07,2.071045e-08,0.101744235,0.7262308,2.93768e-07,2.1538509e-07,0.8505311,0.8582316,feat_pred,4.647801300880486,0.7060357979097223,0.09464153751902397,1.1459109
3,adservice2-0,pod,0.7572928,0.43929648,1.0029669,0.9161991,0.0,0.0,0.0,0.0,0.016647827,0.69151926,0.0,0.0,0.9671458,0.10237254,feat,5.427966418036506,0.15800005470978276,0.11468597530133019,0.7805117
