node_id,node_name,node_type,0,1,2,3,4,5,6,7,8,9,10,11,12,feat_name,score,mean,std,dist
0,adservice-hipstershop.adservice/getads,api,0.7142911,0.039813757,0.91829586,0.20498538,0.16999388,0.23011613,0.2164762,0.12433815,0.1138041,0.17756319,0.18935764,0.2280041,0.16508731,feat,0.0,0.08371667878104166,0.04135776942805827,0.0819673
0,adservice-hipstershop.adservice/getads,api,0.8151383,0.049485266,0.8351395,0.21884923,0.20943356,0.20997795,0.17356357,0.11076934,0.079072006,0.08366747,0.108448386,0.17708999,0.17205995,feat_mean,0.0,0.08371667878104166,0.04135776942805827,0.0819673
0,adservice-hipstershop.adservice/getads,api,0.7482895,0.03819203,0.8314541,0.2901896,0.24570824,0.2241227,0.17929074,0.11900996,0.08261546,0.07957706,0.08890782,0.099146314,0.10411183,feat_pred,0.0,0.08371667878104166,0.04135776942805827,0.0819673
1,cartservice-/hipstershop.CartService/AddItem,api,0.536199,0.03011614,1.0,1.0,0.040377736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,feat,0.0,0.10490504442717165,0.09014840396757572,0.059115622
1,cartservice-/hipstershop.CartService/AddItem,api,0.6441844,0.0027891954,1.0004474,0.98907214,0.057891168,0.018021692,0.0080829365,0.0011234886,0.0016398919,0.0028316292,0.010158832,0.02051201,0.015995368,feat_mean,0.0,0.10490504442717165,0.09014840396757572,0.059115622
1,cartservice-/hipstershop.CartService/AddItem,api,0.5374137,0.0010977994,1.0429783,0.9945925,0.09435177,0.0329385,0.014133358,0.00016019204,0.00033510604,0.0008335399,0.007829224,0.028685844,0.013309835,feat_pred,0.0,0.10490504442717165,0.09014840396757572,0.059115622
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.40568388,0.31135193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312713,0.35999873,0.3707591,feat,0.6089704706086236,0.11743947336613839,0.142539071650757,0.20424156
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.59433144,0.09735501,0.015319157,0.01672567,0.012559614,0.0111083165,0.013999434,0.008571728,0.01802016,0.026978133,0.040759943,0.048195533,0.16319813,feat_mean,0.6089704706086236,0.11743947336613839,0.142539071650757,0.20424156
2,cartservice-/hipstershop.CartService/EmptyCart,api,0.48436752,0.23594794,0.011939697,0.027009929,0.022461412,0.020816255,0.031640884,0.022784442,0.04490096,0.066729896,0.100978844,0.11133464,0.27173245,feat_pred,0.6089704706086236,0.11743947336613839,0.142539071650757,0.20424156
3,cartservice-/hipstershop.CartService/GetCart,api,0.70819694,0.28342873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668233,feat,0.0,0.0869425618954241,0.10988187295704041,0.02444752
3,cartservice-/hipstershop.CartService/GetCart,api,0.81215394,0.27231058,0.0038057575,0.015371894,0.005121312,0.0042633913,0.0072037363,0.0042030015,0.010043176,0.024930993,0.070358716,0.23895109,0.41177747,feat_mean,0.0,0.0869425618954241,0.10988187295704041,0.02444752
3,cartservice-/hipstershop.CartService/GetCart,api,0.74474335,0.24210517,0.00464547,0.012212458,0.00950573,0.008938995,0.014674125,0.0096417535,0.023677194,0.041518465,0.073436745,0.09688196,0.39808345,feat_pred,0.0,0.0869425618954241,0.10988187295704041,0.02444752
4,cartservice-HGET,api,0.7237877,0.21724306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45446935,feat,0.0,0.09762632317960167,0.107270484361196,0.0
4,cartservice-HGET,api,0.82700604,0.11791,0.0013780213,0.0030052257,0.0020482133,0.0018842946,0.003259986,0.00233247,0.0057039703,0.011431284,0.02332047,0.029049579,0.28440583,feat_mean,0.0,0.09762632317960167,0.107270484361196,0.0
4,cartservice-HGET,api,0.7263784,0.07187434,0.0012618242,0.0024572501,0.0019078659,0.0016981837,0.0028063848,0.001576206,0.0039806124,0.007329746,0.015262701,0.0186865,0.20856735,feat_pred,0.0,0.09762632317960167,0.107270484361196,0.0
5,cartservice-HMSET,api,0.58218795,0.30612007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500055,feat,0.0,0.07874013669484463,0.09942882160068668,0.0
5,cartservice-HMSET,api,0.70745564,0.03857972,0.0080688065,0.006474664,0.0040700333,0.00360466,0.0046437117,0.0032872467,0.0065786056,0.01065689,0.015061674,0.016903298,0.07684287,feat_mean,0.0,0.07874013669484463,0.09942882160068668,0.0
5,cartservice-HMSET,api,0.57481915,0.016943581,0.0021777095,0.0031692693,0.0020130782,0.0017162199,0.002308125,0.0012836484,0.003290658,0.004636649,0.005368082,0.0041033593,0.03450953,feat_pred,0.0,0.07874013669484463,0.09942882160068668,0.0
6,checkoutservice-hipstershop.CartService/EmptyCart,api,0.40568388,0.16573441,0.121074915,0.08862293,0.086615086,0.075775385,0.06815767,0.054069757,0.059645653,0.064073324,0.16198933,0.23799574,0.25969398,feat,0.0,0.15653688300813628,0.13271435685392605,0.094228745
6,checkoutservice-hipstershop.CartService/EmptyCart,api,0.5803978,0.08314958,0.08474388,0.038536012,0.038584203,0.037669282,0.041600645,0.033626977,0.037656754,0.046148386,0.059082426,0.08878913,0.15920015,feat_mean,0.0,0.15653688300813628,0.13271435685392605,0.094228745
6,checkoutservice-hipstershop.CartService/EmptyCart,api,0.40274963,0.08981495,0.13015099,0.06439358,0.06552526,0.0648294,0.07386813,0.06866143,0.059799623,0.069302924,0.08252185,0.11700735,0.121936515,feat_pred,0.0,0.15653688300813628,0.13271435685392605,0.094228745
7,checkoutservice-hipstershop.CartService/GetCart,api,0.40568388,0.058183014,0.10934132,0.093701005,0.08258736,0.07303405,0.06545031,0.059288025,0.055975795,0.047538936,0.040077746,0.04203713,0.055611074,feat,0.0,0.13735131804086928,0.1145932223611245,0.02658042
7,checkoutservice-hipstershop.CartService/GetCart,api,0.589253,0.03904666,0.11052146,0.04470519,0.050580636,0.053966463,0.05521665,0.055537265,0.05980735,0.053493816,0.03808858,0.03526308,0.062718384,feat_mean,0.0,0.13735131804086928,0.1145932223611245,0.02658042
7,checkoutservice-hipstershop.CartService/GetCart,api,0.48049828,0.036408223,0.12822348,0.037057195,0.053274933,0.059154447,0.062976584,0.07157604,0.05411048,0.047950618,0.03911789,0.038836878,0.067980744,feat_pred,0.0,0.13735131804086928,0.1145932223611245,0.02658042
